CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,mod_Attrition_Flag,mod_Gender,mod_Education_Level,mod_Income_Category,mod_Card_Category,handled_Total_Trans_Amt,mod_Age_Group,Trans_per_Month,Avg_Trans_Amt,Util_Ratio
708139833,Attrited Customer,40,M,3,Graduate,,$60K - $80K,Blue,30,4,2,3,6391.0,0,6391.0,0.632,2323,44,0.419,0.0,1,1,3.0,3.0,0,7.751045117971802,Adults,1.4666666666666666,52.79545454545455,0.0
710664558,Existing Customer,40,F,3,High School,2.0,Less than $40K,Blue,31,5,2,4,4736.0,945,3791.0,0.835,3927,73,0.659,0.2,0,0,1.0,1.0,0,8.275885669474356,Adults,2.3548387096774195,53.794520547945204,0.19953547297297297
713687508,Existing Customer,59,M,1,Doctorate,1.0,$60K - $80K,Blue,49,5,2,4,9944.0,1606,8338.0,0.62,3159,69,0.568,0.162,0,1,5.0,3.0,0,8.058327306580958,Adults,1.4081632653061225,45.78260869565217,0.16150442477876106
816312633,Existing Customer,52,F,3,College,2.0,$40K - $60K,Blue,47,6,3,3,4717.0,0,4717.0,0.563,2349,66,0.347,0.0,0,0,2.0,2.0,0,7.762170607138205,Adults,1.4042553191489362,35.59090909090909,0.0
712019883,Existing Customer,43,F,4,Unknown,,Unknown,Blue,34,5,3,3,12778.0,1528,11250.0,0.777,3337,69,0.769,0.12,0,0,,,0,8.11312710422178,Adults,2.0294117647058822,48.36231884057971,0.11958052903427767
718216008,Existing Customer,48,M,3,Graduate,2.0,$60K - $80K,Blue,38,5,2,3,16920.0,2157,14763.0,0.629,3275,60,0.5,0.127,0,1,3.0,3.0,0,8.09437844497296,Adults,1.5789473684210527,54.583333333333336,0.1274822695035461
718345233,Existing Customer,45,F,2,Graduate,,Less than $40K,Blue,35,6,3,3,3240.0,2517,723.0,0.636,1904,41,0.519,0.777,0,0,3.0,1.0,0,7.552237287560802,Adults,1.1714285714285715,46.4390243902439,0.7768518518518519
771228183,Existing Customer,30,F,0,Graduate,3.0,Less than $40K,Blue,17,4,1,3,4704.0,0,4704.0,1.177,3294,87,0.891,0.0,0,0,3.0,1.0,0,8.100161446936607,Young Adults,5.117647058823529,37.86206896551724,0.0
789430083,Existing Customer,41,F,5,High School,1.0,$40K - $60K,Blue,32,6,1,2,14987.0,1425,13562.0,0.8,4470,83,0.844,0.095,0,0,1.0,2.0,0,8.405367376233981,Adults,2.59375,53.855421686746986,0.09508240475078401
779524833,Existing Customer,51,M,1,Unknown,1.0,$80K - $120K,Blue,34,4,3,3,3554.0,1563,1991.0,0.893,3640,59,0.735,0.44,0,1,,4.0,0,8.200013648175434,Adults,1.7352941176470589,61.69491525423729,0.439786156443444
823621083,Existing Customer,46,M,3,Graduate,2.0,$120K +,Blue,42,3,3,4,9227.0,938,8289.0,0.735,3948,74,0.721,0.102,0,1,3.0,5.0,0,8.28121766128665,Adults,1.7619047619047619,53.351351351351354,0.101658177088978
715563558,Existing Customer,50,M,1,Unknown,2.0,$120K +,Blue,40,3,3,2,7522.0,1057,6465.0,1.197,2533,62,1.138,0.141,0,1,,5.0,0,7.837554360881084,Adults,1.55,40.854838709677416,0.14052113799521404
715424283,Existing Customer,31,F,0,College,2.0,Less than $40K,Blue,21,5,2,2,1677.0,0,1677.0,1.369,3059,50,0.613,0.0,0,0,2.0,1.0,0,8.026170194946426,Adults,2.380952380952381,61.18,0.0
807209808,Existing Customer,48,M,1,High School,1.0,$60K - $80K,Blue,40,6,2,2,2319.0,1630,689.0,0.846,3739,68,0.659,0.703,0,1,1.0,3.0,0,8.226840890408578,Adults,1.7,54.98529411764706,0.7028891763691246
716578158,Existing Customer,39,F,1,Unknown,2.0,Less than $40K,Blue,29,6,2,5,2722.0,1592,1130.0,1.319,3205,49,0.633,0.585,0,0,,1.0,0,8.072779333169498,Adults,1.6896551724137931,65.40816326530613,0.5848640705363704
708911508,Existing Customer,50,F,2,Unknown,2.0,Less than $40K,Blue,39,3,3,2,2046.0,0,2046.0,0.936,3446,71,0.578,0.0,0,0,,1.0,0,8.145259566516865,Adults,1.8205128205128205,48.53521126760563,0.0
717332733,Existing Customer,47,M,4,Unknown,1.0,$80K - $120K,Silver,37,5,2,4,34516.0,0,34516.0,1.06,2851,80,0.739,0.0,0,1,,4.0,1,7.955775781534187,Adults,2.1621621621621623,35.6375,0.0
710681808,Existing Customer,53,M,3,High School,1.0,$80K - $120K,Blue,42,6,3,3,18531.0,1548,16983.0,0.833,2484,52,0.857,0.084,0,1,1.0,4.0,0,7.818027938530729,Adults,1.2380952380952381,47.76923076923077,0.08353569694026226
708740808,Existing Customer,45,M,4,Graduate,2.0,$40K - $60K,Blue,36,5,3,4,4112.0,0,4112.0,0.777,2949,54,1.25,0.0,0,1,3.0,2.0,0,7.989560449333865,Adults,1.5,54.611111111111114,0.0
711728208,Existing Customer,46,M,4,Graduate,1.0,$120K +,Blue,34,4,1,2,34516.0,0,34516.0,0.991,4143,68,0.659,0.0,0,1,3.0,5.0,0,8.329416783939319,Adults,2.0,60.9264705882353,0.0
720562008,Existing Customer,34,M,2,Graduate,1.0,$80K - $120K,Silver,22,4,3,3,34516.0,1263,33253.0,0.603,2759,65,0.806,0.037,0,1,3.0,4.0,1,7.9229859587111955,Adults,2.9545454545454546,42.44615384615385,0.036591725576544214
709012083,Existing Customer,39,M,1,Uneducated,2.0,Less than $40K,Blue,28,3,3,4,4683.0,2514,2169.0,0.58,2010,45,0.731,0.537,0,1,0.0,1.0,0,7.606387389772652,Adults,1.6071428571428572,44.666666666666664,0.5368353619474696
771073908,Existing Customer,62,M,0,Unknown,2.0,$40K - $60K,Blue,48,4,1,2,1438.3,0,1438.3,0.425,1406,27,0.5,0.0,0,1,,2.0,0,7.249215057114389,Seniors,0.5625,52.074074074074076,0.0
718174908,Existing Customer,53,F,3,Uneducated,2.0,Less than $40K,Blue,36,4,3,2,4224.0,2417,1807.0,0.522,1458,29,1.071,0.572,0,0,0.0,1.0,0,7.285506548522785,Adults,0.8055555555555556,50.275862068965516,0.5722064393939394
709550958,Existing Customer,51,M,3,Graduate,2.0,$60K - $80K,Blue,32,3,1,4,7133.0,0,7133.0,0.612,2689,62,0.59,0.0,0,1,3.0,3.0,0,7.897296472595885,Adults,1.9375,43.37096774193548,0.0
720411183,Existing Customer,34,F,1,High School,1.0,Unknown,Blue,22,6,1,0,10253.0,1857,8396.0,1.193,3042,66,0.941,0.181,0,0,1.0,,0,8.02059914989697,Adults,3.0,46.09090909090909,0.1811177216424461
720776508,Existing Customer,44,F,2,Doctorate,1.0,$40K - $60K,Blue,25,4,3,2,4210.0,0,4210.0,1.224,4248,65,0.857,0.0,0,0,5.0,2.0,0,8.354438940114811,Adults,2.6,65.35384615384615,0.0
755615208,Existing Customer,49,M,3,High School,1.0,$120K +,Blue,42,5,3,2,12630.0,1822,10808.0,0.947,4084,66,0.571,0.144,0,1,1.0,5.0,0,8.315077007294104,Adults,1.5714285714285714,61.878787878787875,0.1442596991290578
708147108,Existing Customer,26,M,0,Graduate,3.0,Unknown,Blue,36,6,1,3,21084.0,2517,18567.0,0.763,2309,71,0.543,0.119,0,1,3.0,,0,7.745002803515839,Young Adults,1.9722222222222223,32.521126760563384,0.11937962435970403
827476983,Attrited Customer,56,F,2,College,1.0,Less than $40K,Blue,52,3,5,1,3639.0,2178,1461.0,0.451,1865,42,0.5,0.599,1,0,2.0,1.0,0,7.531552381407289,Adults,0.8076923076923077,44.404761904761905,0.5985160758450123
716682258,Existing Customer,52,M,1,High School,3.0,$120K +,Blue,36,4,3,5,31945.0,1591,30354.0,0.711,3650,62,0.676,0.05,0,1,1.0,5.0,0,8.202756381655638,Adults,1.7222222222222223,58.87096774193548,0.049804351228674285
708563433,Attrited Customer,65,F,0,High School,1.0,Unknown,Blue,56,3,6,3,5894.0,477,5417.0,1.015,1616,32,0.455,0.081,1,0,1.0,,0,7.388327859577107,Seniors,0.5714285714285714,50.5,0.08092975907702749
772277508,Existing Customer,65,F,1,Unknown,1.0,Less than $40K,Blue,54,4,2,2,2209.0,0,2209.0,1.299,3292,52,0.857,0.0,0,0,,1.0,0,8.099554282376364,Seniors,0.9629629629629629,63.30769230769231,0.0
712515558,Existing Customer,35,M,1,College,1.0,$60K - $80K,Blue,26,3,2,3,23447.0,1515,21932.0,0.622,2834,77,0.638,0.065,0,1,2.0,3.0,0,7.949797216161852,Adults,2.9615384615384617,36.8051948051948,0.06461380986906641
719342808,Existing Customer,48,M,3,Graduate,1.0,$80K - $120K,Blue,30,4,2,3,4180.0,688,3492.0,0.747,3750,76,0.727,0.165,0,1,3.0,4.0,0,8.229777750081887,Adults,2.533333333333333,49.3421052631579,0.1645933014354067
788957358,Existing Customer,53,F,1,Graduate,1.0,$40K - $60K,Blue,39,3,3,2,4930.0,2227,2703.0,0.801,4224,77,0.791,0.452,0,0,3.0,2.0,0,8.348774539791274,Adults,1.9743589743589745,54.857142857142854,0.4517241379310345
778386033,Existing Customer,38,M,3,Uneducated,2.0,$60K - $80K,Blue,18,6,3,4,3417.0,1749,1668.0,0.57,2068,34,0.619,0.512,0,1,0.0,3.0,0,7.634820677745543,Adults,1.8888888888888888,60.8235294117647,0.5118525021949079
820060758,Existing Customer,50,F,1,College,1.0,Less than $40K,Blue,45,4,2,4,4785.0,1965,2820.0,0.8,3651,59,0.553,0.411,0,0,2.0,1.0,0,8.20303024171486,Adults,1.3111111111111111,61.88135593220339,0.4106583072100313
713271708,Existing Customer,46,M,3,Uneducated,2.0,Less than $40K,Silver,33,5,2,2,12685.0,0,12685.0,0.674,4454,74,0.574,0.0,0,1,0.0,1.0,1,8.40178233990491,Adults,2.242424242424242,60.189189189189186,0.0
720555483,Existing Customer,48,M,3,Graduate,1.0,$80K - $120K,Blue,35,3,3,3,21374.0,0,21374.0,0.631,4100,79,0.681,0.0,0,1,3.0,4.0,0,8.31898612539206,Adults,2.257142857142857,51.89873417721519,0.0
709405758,Existing Customer,36,M,2,Graduate,2.0,$60K - $80K,Blue,28,4,3,2,1911.0,1217,694.0,0.363,1965,49,0.256,0.637,0,1,3.0,3.0,0,7.583756300707112,Adults,1.75,40.10204081632653,0.6368393511250654
769463433,Existing Customer,41,F,2,Post-Graduate,1.0,Less than $40K,Blue,35,6,3,2,8666.0,0,8666.0,0.682,3593,71,0.578,0.0,0,0,4.0,1.0,0,8.187021067343505,Adults,2.0285714285714285,50.605633802816904,0.0
786087633,Existing Customer,60,M,0,Unknown,2.0,$60K - $80K,Blue,54,4,1,0,2759.0,2501,258.0,0.505,1650,34,0.7,0.906,0,1,,3.0,0,7.409136443920128,Adults,0.6296296296296297,48.529411764705884,0.906487857919536
738627708,Attrited Customer,49,F,2,Unknown,1.0,Unknown,Blue,41,5,3,4,5984.0,0,5984.0,0.551,1838,42,0.556,0.0,1,0,,,0,7.516977224604321,Adults,1.024390243902439,43.76190476190476,0.0
719527833,Existing Customer,45,F,4,High School,,Unknown,Blue,36,6,3,3,23000.0,1097,21903.0,1.095,3886,70,0.667,0.048,0,0,1.0,,0,8.265392930852224,Adults,1.9444444444444444,55.51428571428571,0.04769565217391304
715921758,Existing Customer,36,M,2,College,1.0,$60K - $80K,Blue,25,5,3,2,1438.3,0,1438.3,0.579,2882,68,0.619,0.0,0,1,2.0,3.0,0,7.9665866976384025,Adults,2.72,42.38235294117647,0.0
717280158,Existing Customer,49,M,3,Graduate,2.0,Less than $40K,Blue,36,3,3,5,2976.0,1817,1159.0,0.739,3332,60,0.667,0.611,0,1,3.0,1.0,0,8.11162807830774,Adults,1.6666666666666667,55.53333333333333,0.6105510752688172
714179658,Existing Customer,43,M,3,High School,1.0,$120K +,Blue,36,3,1,3,34516.0,0,34516.0,0.852,1996,48,0.548,0.0,0,1,1.0,5.0,0,7.599401333415815,Adults,1.3333333333333333,41.583333333333336,0.0
806637558,Existing Customer,58,M,1,High School,2.0,$60K - $80K,Blue,53,5,2,5,1438.3,0,1438.3,0.425,1539,40,0.6,0.0,0,1,1.0,3.0,0,7.3395376954076745,Adults,0.7547169811320755,38.475,0.0
714828708,Existing Customer,46,M,0,High School,3.0,$80K - $120K,Blue,36,3,1,4,16099.0,0,16099.0,0.562,3656,88,0.76,0.0,0,1,1.0,4.0,0,8.204398418149381,Adults,2.4444444444444446,41.54545454545455,0.0
711989358,Existing Customer,50,M,2,Graduate,1.0,$80K - $120K,Blue,36,4,2,1,19595.0,1187,18408.0,0.875,3811,62,0.824,0.061,0,1,3.0,4.0,0,8.245909264774093,Adults,1.7222222222222223,61.46774193548387,0.06057667772390916
720188508,Existing Customer,43,M,4,Graduate,1.0,$60K - $80K,Blue,25,3,2,4,13193.0,1749,11444.0,0.671,4071,64,0.73,0.133,0,1,3.0,3.0,0,8.311889558230359,Adults,2.56,63.609375,0.13257030243310847
719528958,Existing Customer,57,F,3,College,1.0,$40K - $60K,Blue,36,3,1,3,8184.0,1508,6676.0,0.789,4134,71,0.821,0.184,0,0,2.0,2.0,0,8.327242607457793,Adults,1.9722222222222223,58.225352112676056,0.18426197458455523
713110908,Existing Customer,30,M,1,Unknown,2.0,Less than $40K,Blue,13,3,6,5,2607.0,1966,641.0,0.65,1719,45,0.607,0.754,0,1,,1.0,0,7.450079569807499,Young Adults,3.4615384615384617,38.2,0.7541235136171845
721179708,Existing Customer,48,F,2,Unknown,2.0,Less than $40K,Blue,37,4,2,3,5758.0,0,5758.0,0.433,4422,76,0.407,0.0,0,0,,1.0,0,8.394573477868327,Adults,2.054054054054054,58.18421052631579,0.0
716363658,Existing Customer,51,M,2,Doctorate,1.0,$120K +,Blue,36,4,2,5,25873.0,582,25291.0,0.769,3920,84,0.647,0.022,0,1,5.0,5.0,0,8.27410200229233,Adults,2.3333333333333335,46.666666666666664,0.022494492327909402
711443808,Existing Customer,46,M,2,Unknown,3.0,$60K - $80K,Blue,37,6,1,1,2695.0,1657,1038.0,0.813,4068,53,0.963,0.615,0,1,,3.0,0,8.31115254800169,Adults,1.4324324324324325,76.75471698113208,0.6148423005565863
778952058,Existing Customer,46,M,3,College,2.0,$80K - $120K,Blue,32,4,2,5,20860.0,1496,19364.0,0.816,3435,56,0.697,0.072,0,1,2.0,4.0,0,8.142063283104147,Adults,1.75,61.339285714285715,0.07171620325982742
713642133,Existing Customer,45,M,4,Unknown,2.0,$40K - $60K,Blue,30,6,3,3,1892.0,1049,843.0,1.122,4558,60,1.609,0.554,0,1,,2.0,0,8.424858580213442,Adults,2.0,75.96666666666667,0.5544397463002114
778908783,Existing Customer,52,M,3,College,2.0,$80K - $120K,Blue,33,3,3,4,27751.0,1018,26733.0,0.426,1427,25,0.667,0.037,0,1,2.0,4.0,0,7.2640301428995295,Adults,0.7575757575757576,57.08,0.03668336276170228
778170633,Existing Customer,48,M,5,Graduate,2.0,$80K - $120K,Blue,38,6,2,2,34516.0,657,33859.0,0.723,3661,71,0.868,0.019,0,1,3.0,4.0,0,8.205764725234456,Adults,1.868421052631579,51.563380281690144,0.01903465059682466
714670533,Existing Customer,47,M,3,Unknown,1.0,$80K - $120K,Blue,37,3,1,5,24580.0,2517,22063.0,0.509,3069,62,0.771,0.102,0,1,,4.0,0,8.029432840581244,Adults,1.6756756756756757,49.5,0.10240032546786004
771833433,Attrited Customer,49,M,2,High School,2.0,$80K - $120K,Blue,38,3,2,4,29893.0,0,29893.0,0.519,2063,48,0.846,0.0,1,1,1.0,4.0,0,7.6324011266014535,Adults,1.263157894736842,42.979166666666664,0.0
772758783,Existing Customer,43,M,1,Unknown,2.0,$80K - $120K,Blue,33,5,1,5,21165.0,735,20430.0,0.624,3343,60,0.667,0.035,0,1,,4.0,0,8.114922974204593,Adults,1.8181818181818181,55.71666666666667,0.03472714386959603
788959758,Existing Customer,47,F,4,Uneducated,1.0,$40K - $60K,Blue,33,3,2,1,9148.0,561,8587.0,0.774,3451,59,0.967,0.061,0,0,0.0,2.0,0,8.146709052203319,Adults,1.7878787878787878,58.49152542372882,0.061324879755137736
716878533,Existing Customer,55,M,2,Unknown,2.0,$80K - $120K,Blue,46,4,1,1,10979.0,1889,9090.0,0.475,1425,33,0.5,0.172,0,1,,4.0,0,7.262628600974241,Adults,0.717391304347826,43.18181818181818,0.1720557427816741
713267133,Existing Customer,41,F,5,Post-Graduate,2.0,Less than $40K,Blue,33,3,1,2,6519.0,851,5668.0,0.679,3088,65,0.711,0.131,0,0,4.0,1.0,0,8.035602692918582,Adults,1.9696969696969697,47.50769230769231,0.13054149409418622
716263533,Existing Customer,44,M,5,High School,2.0,$80K - $120K,Blue,36,3,2,2,2509.0,1464,1045.0,1.25,3166,72,0.946,0.583,0,1,1.0,4.0,0,8.06054004653864,Adults,2.0,43.97222222222222,0.5834994021522519
719026383,Existing Customer,35,F,2,Uneducated,2.0,Less than $40K,Blue,36,3,1,3,2664.0,0,2664.0,1.071,3135,59,0.903,0.0,0,0,0.0,1.0,0,8.0507033814703,Adults,1.6388888888888888,53.13559322033898,0.0
821755233,Existing Customer,40,F,2,Unknown,2.0,Unknown,Blue,28,5,5,2,14999.0,1123,13876.0,0.539,3441,69,0.468,0.075,0,0,,,0,8.143807976771484,Adults,2.4642857142857144,49.869565217391305,0.07487165811054071
709683633,Existing Customer,32,F,1,High School,1.0,Less than $40K,Silver,13,4,1,2,10332.0,948,9384.0,0.843,2914,67,0.763,0.092,0,0,1.0,1.0,1,7.977625098784593,Adults,5.153846153846154,43.492537313432834,0.09175377468060394
714318033,Existing Customer,50,M,4,Unknown,2.0,$60K - $80K,Blue,36,5,1,4,10226.0,1638,8588.0,1.053,3321,57,1.036,0.16,0,1,,3.0,0,8.10832229017324,Adults,1.5833333333333333,58.26315789473684,0.1601799335028359
828291858,Attrited Customer,38,M,3,College,1.0,$60K - $80K,Blue,34,6,3,4,12050.0,1821,10229.0,0.63,2381,40,0.481,0.151,1,1,2.0,3.0,0,7.775695749915245,Adults,1.1764705882352942,59.525,0.15112033195020746
779647608,Existing Customer,39,M,2,High School,1.0,$120K +,Blue,22,5,2,2,26124.0,0,26124.0,0.735,4199,92,0.586,0.0,0,1,1.0,5.0,0,8.34283980427146,Adults,4.181818181818182,45.641304347826086,0.0
787605558,Existing Customer,48,F,3,Graduate,3.0,Less than $40K,Blue,31,6,2,2,9816.0,0,9816.0,0.673,3489,81,0.528,0.0,0,0,3.0,1.0,0,8.157657015196472,Adults,2.6129032258064515,43.074074074074076,0.0
771534408,Existing Customer,52,F,2,College,1.0,Less than $40K,Blue,40,4,3,3,2783.0,2379,404.0,0.912,3897,74,1.0,0.855,0,0,2.0,1.0,0,8.268218880067506,Adults,1.85,52.66216216216216,0.8548329141214517
716219808,Existing Customer,49,M,3,Graduate,,$60K - $80K,Blue,36,5,2,3,15942.0,0,15942.0,0.723,1742,41,0.323,0.0,0,1,3.0,3.0,0,7.463363045520021,Adults,1.1388888888888888,42.48780487804878,0.0
715690908,Existing Customer,46,F,3,Graduate,1.0,Less than $40K,Silver,39,4,3,2,12222.0,1260,10962.0,1.138,3418,78,0.733,0.103,0,0,3.0,1.0,1,8.137103389639302,Adults,2.0,43.82051282051282,0.10309278350515463
789125733,Existing Customer,38,F,4,Doctorate,2.0,Less than $40K,Blue,26,4,2,4,4002.0,1402,2600.0,0.579,2114,53,0.514,0.35,0,0,5.0,1.0,0,7.656810091480378,Adults,2.0384615384615383,39.886792452830186,0.3503248375812094
717271983,Existing Customer,60,M,0,College,1.0,$80K - $120K,Silver,53,6,3,2,34516.0,1388,33128.0,0.791,3261,64,0.684,0.04,0,1,2.0,4.0,1,8.09009578318096,Adults,1.2075471698113207,50.953125,0.04021323444199791
709695333,Existing Customer,48,M,2,High School,1.0,$80K - $120K,Blue,36,3,2,4,10227.0,1695,8532.0,0.875,3577,82,0.783,0.166,0,1,1.0,4.0,0,8.182559264068665,Adults,2.2777777777777777,43.6219512195122,0.16573775300674684
712233183,Existing Customer,45,F,2,Graduate,1.0,Less than $40K,Blue,34,3,3,1,4265.0,1622,2643.0,0.708,3244,62,0.879,0.38,0,0,3.0,1.0,0,8.08487062913819,Adults,1.8235294117647058,52.32258064516129,0.3803048065650645
716645883,Existing Customer,47,M,2,Unknown,,$60K - $80K,Blue,36,3,2,2,13867.0,0,13867.0,0.659,4297,68,0.744,0.0,0,1,,3.0,0,8.365905077202456,Adults,1.8888888888888888,63.19117647058823,0.0
711762408,Existing Customer,43,M,2,Doctorate,3.0,$40K - $60K,Blue,34,4,1,2,2243.0,0,2243.0,0.697,4023,63,0.75,0.0,0,1,5.0,2.0,0,8.300031711779575,Adults,1.8529411764705883,63.857142857142854,0.0
818305008,Existing Customer,41,F,2,Graduate,2.0,$40K - $60K,Blue,36,6,1,3,11239.0,1375,9864.0,0.94,3978,89,0.78,0.122,0,0,3.0,2.0,0,8.288785810426928,Adults,2.4722222222222223,44.69662921348315,0.12234184535990747
788159433,Existing Customer,53,M,2,Unknown,1.0,$60K - $80K,Blue,45,5,1,2,22558.0,818,21740.0,0.987,3855,70,0.591,0.036,0,1,,3.0,0,8.257385655730436,Adults,1.5555555555555556,55.07142857142857,0.03626207997162869
709104333,Existing Customer,50,M,5,Post-Graduate,2.0,$120K +,Silver,36,5,2,4,34516.0,891,33625.0,0.926,2687,64,0.778,0.026,0,1,4.0,5.0,1,7.89655270164304,Adults,1.7777777777777777,41.984375,0.02581411519295399
708112008,Existing Customer,56,M,2,Graduate,2.0,$80K - $120K,Blue,36,4,2,3,23510.0,1049,22461.0,0.438,1661,35,0.296,0.045,0,1,3.0,4.0,0,7.415776975415394,Adults,0.9722222222222222,47.457142857142856,0.044619310931518504
714731208,Existing Customer,63,F,0,Uneducated,,$40K - $60K,Blue,55,6,2,2,1651.0,1433,218.0,0.985,4050,58,0.611,0.868,0,0,0.0,2.0,0,8.30671904320269,Seniors,1.0545454545454545,69.82758620689656,0.8679588128407026
710006958,Existing Customer,53,F,1,High School,1.0,Less than $40K,Blue,41,6,2,2,8693.0,796,7897.0,0.864,4755,69,0.533,0.092,0,0,1.0,1.0,0,8.467162257810672,Adults,1.6829268292682926,68.91304347826087,0.09156792821810653
815062383,Existing Customer,35,F,2,High School,2.0,Less than $40K,Blue,30,3,3,1,4549.0,1193,3356.0,0.445,1914,33,0.5,0.262,0,0,1.0,1.0,0,7.557472901614746,Adults,1.1,58.0,0.26225544075621016
778447908,Existing Customer,51,M,2,College,2.0,$80K - $120K,Blue,33,3,1,2,3558.0,0,3558.0,0.57,4136,65,0.912,0.0,0,1,2.0,4.0,0,8.327726166461412,Adults,1.9696969696969697,63.63076923076923,0.0
720725058,Attrited Customer,51,F,1,Graduate,1.0,Less than $40K,Blue,37,1,3,4,7176.0,0,7176.0,0.45,1375,33,0.65,0.0,1,0,3.0,1.0,0,7.226936018493289,Adults,0.8918918918918919,41.666666666666664,0.0
803415183,Existing Customer,44,M,3,Unknown,1.0,$80K - $120K,Silver,38,3,3,1,34516.0,657,33859.0,0.641,4614,76,0.689,0.019,0,1,,4.0,1,8.437067146936952,Adults,2.0,60.71052631578947,0.01903465059682466
708582858,Existing Customer,38,M,3,Graduate,1.0,$60K - $80K,Blue,25,3,3,4,18293.0,0,18293.0,0.571,2958,63,0.432,0.0,0,1,3.0,3.0,0,7.99260665240021,Adults,2.52,46.95238095238095,0.0
779833908,Existing Customer,40,F,2,Graduate,3.0,Unknown,Blue,23,6,2,1,18332.0,1376,16956.0,0.6,4095,67,0.675,0.075,0,0,3.0,,0,8.317766166719343,Adults,2.9130434782608696,61.11940298507463,0.07506000436395374
818687958,Existing Customer,48,M,2,Graduate,3.0,$80K - $120K,Blue,43,5,3,2,6383.0,1436,4947.0,0.845,4462,88,0.66,0.225,0,1,3.0,4.0,0,8.40357646462927,Adults,2.046511627906977,50.70454545454545,0.22497258342472193
708714108,Existing Customer,42,F,3,High School,1.0,Less than $40K,Silver,31,5,2,3,13441.0,2517,10924.0,0.734,1894,49,0.633,0.187,0,0,1.0,1.0,1,7.546974117516527,Adults,1.5806451612903225,38.6530612244898,0.18726285246633434
754872333,Existing Customer,50,M,2,Graduate,2.0,$120K +,Blue,43,3,1,3,20114.0,0,20114.0,0.82,4740,88,0.796,0.0,0,1,3.0,5.0,0,8.464003362902119,Adults,2.046511627906977,53.86363636363637,0.0
718637208,Existing Customer,54,F,2,Graduate,1.0,Less than $40K,Blue,43,3,2,1,2019.0,1387,632.0,0.56,1689,36,0.714,0.687,0,0,3.0,1.0,0,7.432483807917119,Adults,0.8372093023255814,46.916666666666664,0.6869737493808816
816772908,Existing Customer,38,M,3,High School,1.0,$60K - $80K,Silver,33,6,1,2,34516.0,1793,32723.0,0.767,4533,78,0.472,0.052,0,1,1.0,3.0,1,8.419359831067474,Adults,2.3636363636363638,58.11538461538461,0.05194692316606791
711935283,Attrited Customer,55,M,5,Post-Graduate,1.0,$80K - $120K,Blue,47,3,1,4,1438.3,0,1438.3,0.414,1427,36,0.333,0.0,1,1,4.0,4.0,0,7.2640301428995295,Adults,0.7659574468085106,39.638888888888886,0.0
716950758,Attrited Customer,46,M,4,High School,2.0,$60K - $80K,Blue,36,1,3,2,8017.0,0,8017.0,0.559,1657,43,0.654,0.0,1,1,1.0,3.0,0,7.4133673356952405,Adults,1.1944444444444444,38.53488372093023,0.0
716497908,Existing Customer,49,F,1,Doctorate,2.0,Unknown,Blue,36,3,1,2,8519.0,0,8519.0,0.873,3698,65,0.625,0.0,0,0,5.0,,0,8.215817791832453,Adults,1.8055555555555556,56.89230769230769,0.0
809358708,Existing Customer,38,M,3,Unknown,1.0,$80K - $120K,Blue,33,6,2,2,34516.0,2135,32381.0,0.488,3514,63,0.703,0.062,0,1,,4.0,0,8.164794804244766,Adults,1.9090909090909092,55.77777777777778,0.06185537142194924
716037708,Existing Customer,50,M,0,Uneducated,3.0,$60K - $80K,Blue,39,6,3,3,9474.0,1021,8453.0,0.557,3240,54,0.588,0.108,0,1,0.0,3.0,0,8.083637203141548,Adults,1.3846153846153846,60.0,0.10776862993455774
717804783,Existing Customer,40,F,3,Graduate,1.0,Less than $40K,Blue,27,5,3,4,6587.0,824,5763.0,1.262,4160,70,0.842,0.125,0,0,3.0,1.0,0,8.333510708982942,Adults,2.5925925925925926,59.42857142857143,0.12509488386215273
715338783,Existing Customer,32,M,1,High School,1.0,$60K - $80K,Blue,36,4,2,2,2999.0,0,2999.0,0.812,3018,80,0.778,0.0,0,1,1.0,3.0,0,8.012680929706839,Adults,2.2222222222222223,37.725,0.0
779645658,Existing Customer,49,M,3,Graduate,1.0,$60K - $80K,Blue,32,3,1,4,7154.0,1472,5682.0,1.002,3607,59,0.735,0.206,0,1,3.0,3.0,0,8.190908881182514,Adults,1.84375,61.13559322033898,0.20575901593514118
